UserID    Attendance date     
103024303 2021-05-19 12:29:33 
103024303 2021-05-22 10:56:54 
103024303 2021-05-24 11:39:11 
103025483 2021-05-19 09:22:10 
103025483 2021-05-20 08:36:51 
103025483 2021-05-23 08:14:31 
103025483 2021-05-24 08:21:26 
103025486 2021-05-23 14:36:36 
103025486 2021-05-23 14:38:12 
103025486 2021-05-24 09:24:29 
103025487 2021-05-19 08:45:21 
103025487 2021-05-19 11:08:45 
103025487 2021-05-20 08:50:11 
103025487 2021-05-20 10:45:45 
103025487 2021-05-20 12:45:55 
103025487 2021-05-20 15:53:44 
103025487 2021-05-20 17:56:15 
103025487 2021-05-20 17:57:34 
103025487 2021-05-20 18:24:11 
103025487 2021-05-20 19:47:06 
103025487 2021-05-22 09:11:25 
103025487 2021-05-22 13:36:19 
103025487 2021-05-22 18:00:05 
103025487 2021-05-22 18:15:50 
103025487 2021-05-23 08:54:27 
103025487 2021-05-23 15:34:30 
103025487 2021-05-23 17:48:21 
103025487 2021-05-23 18:25:08 
103025487 2021-05-24 08:56:47 
103025487 2021-05-24 09:09:25 
103025487 2021-05-24 10:53:22 
103025487 2021-05-24 11:13:11 
103025489 2021-05-23 11:52:57 
103025489 2021-05-23 16:02:55 
104000040 2021-05-20 12:40:47 
104000040 2021-05-23 15:18:37 
104000041 2021-05-20 12:20:08 
104000043 2021-05-20 10:07:14 
104000043 2021-05-20 15:48:00 
104000052 2021-05-19 09:22:26 
104000052 2021-05-19 11:04:51 
104000052 2021-05-19 15:25:19 
104000052 2021-05-19 17:38:35 
104000052 2021-05-19 18:00:48 
104000052 2021-05-19 18:01:53 
104000052 2021-05-20 09:26:12 
104000052 2021-05-20 11:13:13 
104000052 2021-05-20 16:22:44 
104000052 2021-05-20 18:03:21 
104000052 2021-05-22 09:19:24 
104000052 2021-05-22 18:00:14 
104000052 2021-05-23 09:25:27 
104000052 2021-05-23 09:49:08 
104000052 2021-05-23 11:59:26 
104000052 2021-05-23 12:15:17 
104000052 2021-05-23 15:46:35 
104000052 2021-05-23 17:03:47 
104000052 2021-05-23 18:00:09 
104000052 2021-05-23 18:03:05 
104000052 2021-05-24 09:37:21 
104000052 2021-05-24 11:23:14 
104000053 2021-05-20 12:48:11 
104000053 2021-05-20 15:11:22 
104000053 2021-05-20 18:03:38 
104000096 2021-05-19 10:15:12 
104000096 2021-05-19 17:33:30 
104000096 2021-05-20 09:46:35 
104000096 2021-05-22 11:10:53 
104000096 2021-05-22 12:50:51 
104000096 2021-05-22 13:42:47 
104000096 2021-05-22 17:20:12 
104000096 2021-05-23 10:11:13 
104000096 2021-05-23 17:13:43 
104000096 2021-05-24 10:21:11 
104000106 2021-05-19 09:25:04 
104000106 2021-05-19 18:02:49 
104000106 2021-05-20 09:25:27 
104000106 2021-05-20 18:02:24 
104000115 2021-05-19 09:44:15 
104000115 2021-05-19 09:47:37 
104000115 2021-05-19 16:17:16 
104000115 2021-05-20 09:05:26 
104000115 2021-05-20 14:51:14 
104000115 2021-05-22 09:12:57 
104000115 2021-05-22 15:42:21 
104000115 2021-05-23 09:16:23 
104000115 2021-05-23 16:11:59 
104000115 2021-05-24 09:58:27 
104000333 2021-05-19 09:08:22 
104000333 2021-05-19 13:10:48 
104000333 2021-05-19 17:57:07 
104000333 2021-05-20 09:14:48 
104000333 2021-05-20 19:42:30 
104000333 2021-05-22 09:35:13 
104000333 2021-05-22 14:03:57 
104000333 2021-05-22 15:13:03 
104000333 2021-05-22 18:04:02 
104000333 2021-05-23 09:27:09 
104000333 2021-05-23 10:01:27 
104000333 2021-05-23 10:32:51 
104000333 2021-05-23 18:01:14 
104000333 2021-05-24 09:19:33 
104000339 2021-05-19 08:15:42 
104000339 2021-05-19 17:13:25 
104000339 2021-05-22 09:19:20 
104000339 2021-05-22 17:01:49 
104000339 2021-05-23 08:25:12 
104000339 2021-05-23 17:41:19 
104000339 2021-05-24 08:01:51 
104000341 2021-05-19 10:15:17 
104000341 2021-05-19 18:05:29 
104000341 2021-05-20 10:24:56 
104000341 2021-05-23 10:47:46 
104000341 2021-05-23 18:05:45 
104000341 2021-05-24 09:44:47 
104000342 2021-05-19 09:23:55 
104000342 2021-05-19 12:47:38 
104000342 2021-05-19 14:28:56 
104000342 2021-05-19 17:32:01 
104000342 2021-05-20 09:16:53 
104000342 2021-05-20 12:10:52 
104000342 2021-05-20 14:21:01 
104000342 2021-05-20 17:21:38 
104000342 2021-05-20 18:01:19 
104000342 2021-05-22 09:19:27 
104000342 2021-05-22 10:29:31 
104000342 2021-05-22 10:42:29 
104000342 2021-05-22 15:10:06 
104000342 2021-05-22 15:20:12 
104000342 2021-05-22 18:07:49 
104000342 2021-05-23 12:45:10 
104000342 2021-05-23 17:48:36 
104000342 2021-05-24 09:08:48 
104000342 2021-05-24 10:29:45 
104000342 2021-05-24 11:19:33 
104000342 2021-05-24 12:44:20 
104000343 2021-05-23 16:08:16 
104000358 2021-05-22 09:11:37 
104000441 2021-05-22 09:11:29 
104000441 2021-05-22 15:26:29 
104000441 2021-05-22 18:05:36 
104000441 2021-05-23 09:07:46 
104000441 2021-05-23 13:21:41 
104000441 2021-05-23 18:02:53 
104000441 2021-05-24 09:08:45 
104000461 2021-05-22 09:19:31 
104000461 2021-05-22 10:29:36 
104000461 2021-05-22 13:44:15 
104000461 2021-05-22 13:45:22 
104000461 2021-05-22 16:01:13 
104000461 2021-05-22 17:52:04 
104000461 2021-05-23 09:13:00 
104000461 2021-05-23 11:18:36 
104000461 2021-05-23 11:39:40 
104000461 2021-05-23 17:52:36 
104000461 2021-05-24 09:11:17 
104000461 2021-05-24 13:48:42 
104000500 2021-05-19 10:16:22 
104000500 2021-05-19 18:28:09 
104000500 2021-05-20 10:12:08 
104000500 2021-05-20 17:54:02 
104000500 2021-05-22 15:41:30 
104000500 2021-05-23 18:28:44 
104000500 2021-05-24 09:51:55 
105000003 2021-05-19 10:40:26 
105000003 2021-05-19 17:09:55 
105000003 2021-05-20 11:03:46 
105000003 2021-05-20 11:42:41 
105000003 2021-05-20 17:19:15 
105000003 2021-05-22 10:50:37 
105000003 2021-05-22 17:40:01 
105000003 2021-05-23 10:55:02 
105000003 2021-05-23 11:42:23 
105000003 2021-05-23 13:26:27 
105000003 2021-05-23 17:01:53 
105000003 2021-05-24 10:39:11 
105000003 2021-05-24 11:15:40 
105000003 2021-05-24 13:00:11 
105000064 2021-05-19 09:22:20 
105000064 2021-05-24 08:37:02 
105000081 2021-05-19 18:24:21 
105000081 2021-05-23 18:14:55 
105000082 2021-05-20 10:05:58 
105000082 2021-05-23 09:36:28 
105000082 2021-05-24 09:56:23 
105000209 2021-05-24 12:05:08 
105000264 2021-05-19 11:02:14 
105000264 2021-05-23 11:33:25 
105000264 2021-05-24 11:31:13 
105000306 2021-05-19 10:09:27 
105000306 2021-05-20 09:06:55 
106000008 2021-05-19 11:07:04 
106000008 2021-05-20 10:08:36 
106000008 2021-05-20 13:14:10 
106000008 2021-05-22 11:14:49 
106000008 2021-05-22 14:03:39 
106000008 2021-05-23 10:50:14 
106000008 2021-05-23 11:17:30 
106000008 2021-05-23 11:38:21 
106000008 2021-05-24 14:05:50 
106000010 2021-05-22 12:17:56 
106000010 2021-05-24 13:33:14 
106000128 2021-05-19 11:06:56 
106000128 2021-05-20 11:04:57 
106000128 2021-05-22 11:14:43 
106000128 2021-05-22 17:36:15 
106000128 2021-05-24 12:05:12 
107000118 2021-05-19 11:06:51 
107000118 2021-05-20 11:04:53 
107000118 2021-05-20 17:00:53 
107000118 2021-05-20 19:18:01 
107000118 2021-05-22 11:14:37 
107000118 2021-05-24 12:05:04 
107000157 2021-05-22 14:15:21 
107000157 2021-05-23 08:24:00 
107000157 2021-05-24 08:28:45 
107000157 2021-05-24 10:09:48 
107000157 2021-05-24 13:11:36 
107000185 2021-05-19 11:06:58 
107000185 2021-05-22 11:14:40 
107000185 2021-05-23 09:17:23 
107000185 2021-05-24 12:05:15 
107000197 2021-05-19 09:22:44 
107000197 2021-05-19 10:42:41 
107000197 2021-05-20 19:20:40 
107000197 2021-05-23 08:20:16 
107000197 2021-05-24 08:24:30 
107000198 2021-05-19 09:30:19 
107000198 2021-05-19 17:34:06 
107000198 2021-05-20 09:39:14 
107000198 2021-05-20 17:30:22 
107000198 2021-05-22 17:17:26 
107000198 2021-05-23 09:53:44 
107000198 2021-05-23 17:38:18 
107000198 2021-05-24 10:33:58 
107000221 2021-05-19 15:14:00 
107000221 2021-05-19 18:28:06 
107000221 2021-05-20 11:06:52 
107000221 2021-05-20 18:15:13 
107000221 2021-05-22 15:40:39 
107000221 2021-05-22 17:36:41 
107000221 2021-05-22 18:14:32 
107000221 2021-05-23 10:58:38 
107000221 2021-05-23 18:31:56 
107000221 2021-05-24 09:58:31 
109000008 2021-05-19 10:08:17 
