UserID    Attendance date     
103030451 2021-05-15 06:58:31 
103030451 2021-05-15 18:56:38 
103000292 2021-05-15 06:53:40 
103000335 2021-05-15 07:10:07 
103000335 2021-05-15 18:56:35 
103004127 2021-05-15 06:45:24 
103004127 2021-05-15 19:02:50 
103006401 2021-05-15 06:28:22 
103006401 2021-05-15 19:05:34 
103007987 2021-05-15 06:29:14 
103007987 2021-05-15 18:04:19 
103008261 2021-05-15 06:58:44 
103008261 2021-05-15 18:58:32 
103008436 2021-05-15 18:59:51 
103015103 2021-05-15 06:55:14 
103015103 2021-05-15 18:59:39 
103015123 2021-05-15 18:59:34 
103017444 2021-05-15 06:51:22 
103017444 2021-05-15 18:58:14 
103021188 2021-05-15 06:53:50 
103021188 2021-05-15 18:57:11 
103022278 2021-05-15 06:42:12 
103022278 2021-05-15 18:56:47 
103026234 2021-05-15 06:40:51 
103026234 2021-05-15 18:53:35 
103026234 2021-05-15 18:54:48 
103026277 2021-05-15 07:01:44 
103026277 2021-05-15 18:57:14 
103026457 2021-05-15 06:56:16 
103026457 2021-05-15 19:02:24 
103026504 2021-05-15 06:55:26 
103026504 2021-05-15 06:56:40 
103026504 2021-05-15 19:05:23 
103026667 2021-05-15 07:14:48 
103026667 2021-05-15 18:10:13 
103027737 2021-05-15 06:40:33 
103027737 2021-05-15 19:05:39 
103028014 2021-05-15 06:55:20 
103028014 2021-05-15 18:50:43 
103028446 2021-05-15 06:55:11 
103028446 2021-05-15 18:56:56 
103028811 2021-05-15 06:54:38 
103029412 2021-05-15 06:52:01 
103029412 2021-05-15 18:58:36 
103030432 2021-05-15 06:56:20 
103030432 2021-05-15 19:01:47 
103030433 2021-05-15 06:55:33 
103030433 2021-05-15 18:40:39 
103030674 2021-05-15 06:54:45 
103030674 2021-05-15 19:12:40 
103030747 2021-05-15 09:43:42 
103030747 2021-05-15 22:30:08 
