UserID    Attendance date     
104000140 2021-05-22 08:07:14 
104000140 2021-05-22 09:52:48 
103000011 2021-05-22 07:48:12 
103000093 2021-05-22 07:17:52 
103000111 2021-05-22 07:56:30 
103000112 2021-05-22 07:30:14 
103000118 2021-05-22 08:00:51 
103000124 2021-05-22 07:58:37 
103000134 2021-05-22 07:41:44 
103000135 2021-05-22 07:59:43 
103000142 2021-05-22 08:02:16 
103000158 2021-05-22 07:57:25 
103000333 2021-05-22 07:43:08 
103000574 2021-05-22 07:48:43 
103000607 2021-05-22 07:15:21 
103000616 2021-05-22 07:36:06 
103000978 2021-05-22 07:22:06 
103001151 2021-05-22 07:37:26 
103001463 2021-05-22 07:58:02 
103001468 2021-05-22 07:42:36 
103001469 2021-05-22 07:43:38 
103001470 2021-05-22 07:50:08 
103001473 2021-05-22 07:50:13 
103001482 2021-05-22 07:59:16 
103001484 2021-05-22 07:40:20 
103001485 2021-05-22 07:58:07 
103001488 2021-05-22 07:42:05 
103001505 2021-05-22 07:37:14 
103001507 2021-05-22 07:27:43 
103001508 2021-05-22 07:53:49 
103001509 2021-05-22 07:37:07 
103002355 2021-05-22 07:37:52 
103002385 2021-05-22 07:38:00 
103002387 2021-05-22 07:39:58 
103002393 2021-05-22 07:35:55 
103002393 2021-05-22 07:36:08 
103002396 2021-05-22 07:37:01 
103002397 2021-05-22 07:36:32 
103002398 2021-05-22 07:39:11 
103002407 2021-05-22 07:29:18 
103002410 2021-05-22 07:34:50 
103002414 2021-05-22 07:17:20 
103002423 2021-05-22 07:36:58 
103002460 2021-05-22 07:41:35 
103002461 2021-05-22 07:43:12 
103002464 2021-05-22 07:37:33 
103002480 2021-05-22 07:36:48 
103002481 2021-05-22 07:37:23 
103002498 2021-05-22 07:42:47 
103002508 2021-05-22 07:45:35 
103002519 2021-05-22 07:24:25 
103002521 2021-05-22 07:53:32 
103002522 2021-05-22 07:44:55 
103003918 2021-05-22 07:51:55 
103003921 2021-05-22 07:39:53 
103003924 2021-05-22 07:49:09 
103003926 2021-05-22 07:29:53 
103003955 2021-05-22 07:40:41 
103003960 2021-05-22 07:51:39 
103003961 2021-05-22 07:44:18 
103003972 2021-05-22 07:40:20 
103003975 2021-05-22 07:38:15 
103003981 2021-05-22 07:50:03 
103003982 2021-05-22 07:46:01 
103003986 2021-05-22 07:43:03 
103003988 2021-05-22 07:44:58 
103003991 2021-05-22 07:18:16 
103003992 2021-05-22 07:42:50 
103003993 2021-05-22 07:39:28 
103003994 2021-05-22 07:32:31 
103003996 2021-05-22 07:40:25 
103003998 2021-05-22 07:42:12 
103003999 2021-05-22 07:37:18 
103004000 2021-05-22 07:37:22 
103004002 2021-05-22 07:18:28 
103004002 2021-05-22 07:18:45 
103004014 2021-05-22 07:39:15 
103004045 2021-05-22 07:11:02 
103004061 2021-05-22 08:02:02 
103004063 2021-05-22 07:43:42 
103004066 2021-05-22 07:30:52 
103004950 2021-05-22 07:17:58 
103004953 2021-05-22 07:17:29 
103004955 2021-05-22 07:22:51 
103004956 2021-05-22 07:16:42 
103005247 2021-05-22 07:33:08 
103005252 2021-05-22 07:32:39 
103005255 2021-05-22 07:55:29 
103005285 2021-05-22 07:23:53 
103005296 2021-05-22 07:14:54 
103005311 2021-05-22 07:35:59 
103006177 2021-05-22 07:57:47 
103006192 2021-05-22 11:47:02 
103006432 2021-05-22 07:38:05 
103006633 2021-05-22 07:38:37 
103006755 2021-05-22 07:42:59 
103007094 2021-05-22 07:35:47 
103007205 2021-05-22 07:19:08 
103007206 2021-05-22 07:48:47 
103007209 2021-05-22 07:56:53 
103007217 2021-05-22 07:21:45 
103007220 2021-05-22 07:36:04 
103007233 2021-05-22 07:56:07 
103007481 2021-05-22 07:37:40 
103007489 2021-05-22 07:32:21 
103007490 2021-05-22 07:31:30 
103007791 2021-05-22 07:56:00 
103007817 2021-05-22 07:56:05 
103007871 2021-05-22 07:54:10 
103007985 2021-05-22 07:18:04 
103008023 2021-05-22 07:35:45 
103008112 2021-05-22 07:57:50 
103008394 2021-05-22 07:58:10 
103008399 2021-05-22 07:44:25 
103008402 2021-05-22 07:49:17 
103008992 2021-05-22 07:33:41 
103008995 2021-05-22 07:16:54 
103009443 2021-05-22 07:42:59 
103009787 2021-05-22 07:34:34 
103010116 2021-05-22 07:33:50 
103010117 2021-05-22 07:58:58 
103010302 2021-05-22 07:35:53 
103010394 2021-05-22 07:32:17 
103010433 2021-05-22 07:47:03 
103010435 2021-05-22 07:47:58 
103010437 2021-05-22 07:39:41 
103010440 2021-05-22 07:25:19 
103010569 2021-05-22 07:29:23 
103010569 2021-05-22 07:30:18 
103010675 2021-05-22 07:24:35 
103010677 2021-05-22 07:32:19 
103010986 2021-05-22 07:17:38 
103010999 2021-05-22 07:28:15 
103011079 2021-05-22 07:51:26 
103011218 2021-05-22 07:34:17 
103011479 2021-05-22 07:52:28 
103011481 2021-05-22 07:59:07 
103011482 2021-05-22 07:41:39 
103011572 2021-05-22 07:57:58 
103011700 2021-05-22 07:35:30 
103012241 2021-05-22 07:31:21 
103012244 2021-05-22 07:33:08 
103012253 2021-05-22 07:51:27 
103012255 2021-05-22 07:59:22 
103012439 2021-05-22 07:41:28 
103012582 2021-05-22 07:40:05 
103012583 2021-05-22 07:34:44 
103012683 2021-05-22 07:46:56 
103012702 2021-05-22 07:41:37 
103012705 2021-05-22 07:29:00 
103012709 2021-05-22 07:41:16 
103012768 2021-05-22 07:18:47 
103013208 2021-05-22 07:40:51 
103013223 2021-05-22 07:38:27 
103013244 2021-05-22 07:18:11 
103013845 2021-05-22 07:56:57 
103013845 2021-05-22 07:58:51 
103014219 2021-05-22 07:40:34 
103014222 2021-05-22 07:55:11 
103014387 2021-05-22 07:39:59 
103014501 2021-05-22 07:48:56 
103014748 2021-05-22 07:47:07 
103014818 2021-05-22 07:35:56 
103014827 2021-05-22 07:29:04 
103014829 2021-05-22 07:22:36 
103014943 2021-05-22 07:52:34 
103015155 2021-05-22 07:27:15 
103015261 2021-05-22 07:46:33 
103015302 2021-05-22 07:24:14 
103015326 2021-05-22 07:47:10 
103015329 2021-05-22 07:42:54 
103015572 2021-05-22 07:38:28 
103015580 2021-05-22 07:40:02 
103015840 2021-05-22 07:44:01 
103016523 2021-05-22 07:56:35 
103016585 2021-05-22 07:43:18 
103016900 2021-05-22 07:35:17 
103016908 2021-05-22 07:46:36 
103016908 2021-05-22 07:48:33 
103016975 2021-05-22 07:36:58 
103017204 2021-05-22 07:36:51 
103017206 2021-05-22 07:34:16 
103017915 2021-05-22 07:38:38 
103017917 2021-05-22 08:00:37 
103017923 2021-05-22 07:24:21 
103018243 2021-05-22 07:56:14 
103018255 2021-05-22 07:28:47 
103018711 2021-05-22 07:49:53 
103018765 2021-05-22 07:34:25 
103019127 2021-05-22 07:25:38 
103019133 2021-05-22 07:22:13 
103019135 2021-05-22 07:31:13 
103019154 2021-05-22 07:56:08 
103019189 2021-05-22 07:56:42 
103019766 2021-05-22 07:23:16 
103019769 2021-05-22 07:18:52 
103019781 2021-05-22 07:22:44 
103020161 2021-05-22 07:30:54 
103020317 2021-05-22 07:21:58 
103020364 2021-05-22 07:40:12 
103020377 2021-05-22 07:53:25 
103020658 2021-05-22 07:31:03 
103020698 2021-05-22 07:46:26 
103020941 2021-05-22 07:44:59 
103020943 2021-05-22 07:41:59 
103020944 2021-05-22 08:00:45 
103021015 2021-05-22 07:32:48 
103021229 2021-05-22 07:46:32 
103021230 2021-05-22 07:43:36 
103021260 2021-05-22 07:55:09 
103021713 2021-05-22 07:48:27 
103021714 2021-05-22 08:02:07 
103021746 2021-05-22 07:34:30 
103021762 2021-05-22 07:46:00 
103021763 2021-05-22 07:52:18 
103021765 2021-05-22 07:46:51 
103022085 2021-05-22 07:39:32 
103022098 2021-05-22 07:15:35 
103022149 2021-05-22 07:54:14 
103022150 2021-05-22 07:37:40 
103022235 2021-05-22 07:29:10 
103022235 2021-05-22 07:31:44 
103022508 2021-05-22 07:48:51 
103022510 2021-05-22 08:15:01 
103022511 2021-05-22 07:53:21 
103022555 2021-05-22 07:39:49 
103022606 2021-05-22 07:27:05 
103022606 2021-05-22 07:31:03 
103022910 2021-05-22 07:39:08 
103022929 2021-05-22 08:02:11 
103022945 2021-05-22 07:57:20 
103022959 2021-05-22 07:51:47 
103022963 2021-05-22 07:57:02 
103023518 2021-05-22 07:18:20 
103023560 2021-05-22 07:43:55 
103023742 2021-05-22 07:40:06 
103023747 2021-05-22 07:21:41 
103023783 2021-05-22 07:36:54 
103023834 2021-05-22 07:57:16 
103023992 2021-05-22 07:55:02 
103023993 2021-05-22 07:48:04 
103024411 2021-05-22 07:56:53 
103024592 2021-05-22 07:40:29 
103024634 2021-05-22 07:49:43 
103024635 2021-05-22 07:53:10 
103024635 2021-05-22 09:45:15 
103024878 2021-05-22 07:24:07 
103024948 2021-05-22 07:55:55 
103024949 2021-05-22 07:42:26 
103024949 2021-05-22 07:47:28 
103025022 2021-05-22 07:43:43 
103025023 2021-05-22 07:35:04 
103025988 2021-05-22 07:34:13 
103025990 2021-05-22 07:39:23 
103026191 2021-05-22 07:58:19 
103026193 2021-05-22 07:30:37 
103026194 2021-05-22 07:43:56 
103026198 2021-05-22 07:55:17 
103026347 2021-05-22 07:53:38 
103026348 2021-05-22 07:50:38 
103026421 2021-05-22 07:34:55 
103026445 2021-05-22 07:39:19 
103026498 2021-05-22 07:43:47 
103026501 2021-05-22 07:40:47 
103026501 2021-05-22 07:50:18 
103026502 2021-05-22 07:54:23 
103026502 2021-05-22 07:54:58 
103026559 2021-05-22 07:34:13 
103026808 2021-05-22 07:37:52 
103026863 2021-05-22 07:34:00 
103027150 2021-05-22 07:49:46 
103027230 2021-05-22 07:35:30 
103027232 2021-05-22 07:43:26 
103027236 2021-05-22 07:42:18 
103027336 2021-05-22 07:43:30 
103027353 2021-05-22 07:59:28 
103027542 2021-05-22 07:51:30 
103027543 2021-05-22 07:52:12 
103027544 2021-05-22 07:52:08 
103027545 2021-05-22 07:35:35 
103027546 2021-05-22 07:57:11 
103027548 2021-05-22 07:57:05 
103027556 2021-05-22 07:31:54 
103027587 2021-05-22 07:59:57 
103027588 2021-05-22 07:52:31 
103027612 2021-05-22 07:43:34 
103027613 2021-05-22 07:41:22 
103027810 2021-05-22 07:59:37 
103027815 2021-05-22 07:42:40 
103027829 2021-05-22 07:34:21 
103027834 2021-05-22 07:39:32 
103027853 2021-05-22 07:25:38 
103027854 2021-05-22 07:35:17 
103028067 2021-05-22 07:36:39 
103028130 2021-05-22 07:50:22 
103028131 2021-05-22 07:56:17 
103028172 2021-05-22 07:30:18 
103028173 2021-05-22 07:45:56 
103028174 2021-05-22 07:54:46 
103028176 2021-05-22 07:56:22 
103028376 2021-05-22 07:32:13 
103028378 2021-05-22 07:41:55 
103028430 2021-05-22 07:24:00 
103028465 2021-05-22 07:47:18 
103028565 2021-05-22 07:35:40 
103029362 2021-05-22 07:34:37 
103029363 2021-05-22 07:44:32 
103029551 2021-05-22 07:41:04 
103029562 2021-05-22 07:29:33 
103029567 2021-05-22 07:38:43 
103029569 2021-05-22 07:50:23 
103029594 2021-05-22 07:25:12 
103029595 2021-05-22 07:41:46 
