UserID    Attendance date     
103025483 2021-07-01 06:23:53 
103025483 2021-07-03 09:05:53 
103025483 2021-07-04 09:08:10 
103025483 2021-07-05 09:09:40 
103025483 2021-07-06 09:19:01 
103025483 2021-07-07 09:08:58 
103025484 2021-07-01 10:34:45 
103025484 2021-07-03 11:14:27 
103025484 2021-07-05 14:27:05 
103025484 2021-07-06 14:41:15 
103025486 2021-07-07 09:39:49 
103025487 2021-07-01 09:06:50 
103025487 2021-07-01 11:22:44 
103025487 2021-07-01 11:55:11 
103025487 2021-07-01 12:39:52 
103025487 2021-07-01 15:11:11 
103025487 2021-07-01 15:38:37 
103025487 2021-07-01 16:42:13 
103025487 2021-07-03 09:42:15 
103025487 2021-07-03 09:44:35 
103025487 2021-07-03 09:55:17 
103025487 2021-07-03 10:45:48 
103025487 2021-07-03 11:39:41 
103025487 2021-07-03 16:36:28 
103025487 2021-07-03 17:20:01 
103025487 2021-07-04 09:09:48 
103025487 2021-07-04 11:36:46 
103025487 2021-07-04 15:50:20 
103025487 2021-07-04 17:12:23 
103025487 2021-07-05 09:02:25 
103025487 2021-07-05 11:02:35 
103025487 2021-07-05 11:15:11 
103025487 2021-07-05 11:45:12 
103025487 2021-07-05 13:51:09 
103025487 2021-07-05 16:59:42 
103025487 2021-07-05 17:38:24 
103025487 2021-07-05 18:20:22 
103025487 2021-07-06 08:49:14 
103025487 2021-07-06 10:47:41 
103025487 2021-07-06 11:33:27 
103025487 2021-07-06 13:12:55 
103025487 2021-07-06 16:31:46 
103025487 2021-07-06 19:39:28 
103025487 2021-07-06 19:42:44 
103025487 2021-07-07 09:45:07 
103025487 2021-07-07 11:05:59 
103025487 2021-07-07 12:19:12 
103025487 2021-07-07 13:04:04 
103025489 2021-07-01 16:35:15 
103025489 2021-07-04 09:48:46 
103025489 2021-07-04 17:09:10 
103025489 2021-07-05 14:12:10 
103025489 2021-07-05 18:18:44 
103025489 2021-07-06 18:58:45 
104000008 2021-07-05 11:23:02 
104000042 2021-07-07 13:11:00 
