UserID    Attendance date     
103031490 2021-06-03 12:09:50 
103031490 2021-06-04 07:30:37 
103031490 2021-06-04 17:18:10 
103031490 2021-06-05 07:36:04 
103031490 2021-06-05 19:57:34 
103031490 2021-06-06 08:21:10 
103031490 2021-06-06 19:56:16 
103031490 2021-06-07 07:37:53 
103031490 2021-06-07 19:57:36 
103031490 2021-06-08 07:54:29 
103031490 2021-06-08 19:58:55 
103031490 2021-06-09 07:44:49 
103031490 2021-06-09 19:59:14 
103031490 2021-06-10 07:44:36 
103031490 2021-06-10 21:58:25 
103031490 2021-06-12 07:47:25 
103031490 2021-06-13 07:50:39 
103031490 2021-06-13 21:56:48 
103031490 2021-06-14 08:21:04 
103031490 2021-06-14 19:54:41 
103031490 2021-06-15 08:07:57 
103031490 2021-06-15 20:01:51 
103031490 2021-06-16 08:15:10 
103031490 2021-06-16 19:57:57 
103031490 2021-06-17 08:01:19 
103031490 2021-06-17 18:59:34 
103031490 2021-06-18 07:57:26 
103031490 2021-06-18 17:13:24 
103031490 2021-06-19 08:00:23 
103031490 2021-06-19 21:56:41 
103031490 2021-06-20 08:13:01 
103031490 2021-06-20 19:57:50 
103031490 2021-06-21 08:12:47 
103031490 2021-06-21 21:58:05 
103031490 2021-06-22 07:52:55 
103031490 2021-06-22 19:06:36 
103031490 2021-06-23 07:48:59 
103031490 2021-06-23 19:58:48 
103031490 2021-06-24 07:45:04 
103031490 2021-06-24 19:57:45 
103031490 2021-06-26 08:04:18 
103031490 2021-06-26 19:56:33 
103031490 2021-06-27 07:42:14 
103031490 2021-06-27 19:56:42 
103031490 2021-06-28 08:02:01 
