UserID    Attendance date     
104000140 2021-08-03 08:05:09 
104000140 2021-08-03 08:50:37 
103000011 2021-08-03 07:50:32 
103000011 2021-08-03 21:59:26 
103000093 2021-08-03 07:34:40 
103000093 2021-08-03 17:12:28 
103000111 2021-08-03 07:54:56 
103000111 2021-08-03 22:00:50 
103000112 2021-08-03 07:43:56 
103000112 2021-08-03 23:58:22 
103000118 2021-08-03 07:59:53 
103000118 2021-08-03 21:58:59 
103000124 2021-08-03 08:01:38 
103000124 2021-08-03 23:58:10 
103000134 2021-08-03 07:40:51 
103000134 2021-08-03 21:59:53 
103000135 2021-08-03 08:01:18 
103000135 2021-08-03 22:00:15 
103000142 2021-08-03 08:03:17 
103000142 2021-08-03 21:59:33 
103000158 2021-08-03 07:58:21 
103000158 2021-08-03 21:59:19 
103000333 2021-08-03 07:43:47 
103000333 2021-08-03 20:06:51 
103000607 2021-08-03 07:27:21 
103000607 2021-08-03 21:42:04 
103000616 2021-08-03 07:44:30 
103000616 2021-08-03 22:01:30 
103000978 2021-08-03 07:25:37 
103000978 2021-08-03 21:48:11 
103001463 2021-08-03 07:50:04 
103001468 2021-08-03 07:31:09 
103001468 2021-08-03 21:58:25 
103001469 2021-08-03 07:41:48 
103001469 2021-08-03 21:51:52 
103001470 2021-08-03 07:50:49 
103001470 2021-08-03 22:00:29 
103001473 2021-08-03 07:55:48 
103001473 2021-08-03 21:57:10 
103001482 2021-08-03 08:00:35 
103001482 2021-08-03 21:55:00 
103001485 2021-08-03 07:51:34 
103001485 2021-08-03 21:56:43 
103001488 2021-08-03 07:55:07 
103001488 2021-08-03 22:07:26 
103001505 2021-08-03 07:43:39 
103001505 2021-08-03 21:47:29 
103001507 2021-08-03 07:31:20 
103001507 2021-08-03 21:47:34 
103001508 2021-08-03 07:52:11 
103001508 2021-08-03 22:02:19 
103001508 2021-08-03 22:05:13 
103001509 2021-08-03 07:51:55 
103001509 2021-08-03 21:53:46 
103002355 2021-08-03 07:38:59 
103002355 2021-08-03 21:45:32 
103002385 2021-08-03 07:44:22 
103002385 2021-08-03 21:45:58 
103002387 2021-08-03 07:40:44 
103002387 2021-08-03 21:47:33 
103002393 2021-08-03 07:36:29 
103002393 2021-08-03 07:36:45 
103002393 2021-08-03 21:47:24 
103002393 2021-08-03 21:48:05 
103002396 2021-08-03 07:40:49 
103002396 2021-08-03 21:45:21 
103002397 2021-08-03 07:39:39 
103002397 2021-08-03 21:45:16 
103002398 2021-08-03 07:40:51 
103002398 2021-08-03 21:46:21 
103002407 2021-08-03 07:35:45 
103002407 2021-08-03 21:46:08 
103002410 2021-08-03 07:38:07 
