UserID    Attendance date     
20017     2021-03-28 08:08:23 
20017     2021-03-28 19:50:17 
20017     2021-03-29 08:04:08 
20017     2021-03-29 12:42:53 
20017     2021-03-29 17:36:52 
20017     2021-03-29 18:01:57 
20017     2021-03-29 18:47:49 
20017     2021-03-31 08:07:34 
20017     2021-03-31 12:16:18 
20017     2021-03-31 14:38:26 
20017     2021-03-31 15:45:10 
20017     2021-03-31 16:18:23 
20017     2021-03-31 17:41:33 
20028     2021-03-29 18:18:25 
20034     2021-03-28 09:08:02 
20034     2021-03-28 19:08:42 
20034     2021-03-29 13:59:41 
20034     2021-03-29 18:19:51 
20034     2021-03-29 19:57:05 
20034     2021-03-31 10:16:40 
30026     2021-03-28 09:53:09 
30026     2021-03-29 12:45:51 
30026     2021-03-29 13:51:53 
30026     2021-03-29 17:17:06 
30026     2021-03-31 10:06:14 
30026     2021-03-31 13:41:57 
50007     2021-03-28 11:17:59 
50007     2021-03-28 12:14:13 
50007     2021-03-29 11:27:19 
50007     2021-03-29 14:25:21 
50007     2021-03-29 15:37:28 
50007     2021-03-31 12:00:44 
50007     2021-03-31 12:37:14 
50007     2021-03-31 16:22:57 
50010     2021-03-28 11:19:13 
50010     2021-03-29 10:27:06 
50010     2021-03-31 15:16:35 
50745     2021-03-28 09:31:47 
103024303 2021-03-27 11:34:26 
103024303 2021-03-27 16:25:41 
103024303 2021-03-28 11:03:50 
103024303 2021-03-28 12:05:45 
103024303 2021-03-28 15:12:27 
103025484 2021-03-27 13:15:25 
103025484 2021-03-27 13:18:03 
103025485 2021-03-28 11:29:44 
104000040 2021-03-29 09:31:31 
104000040 2021-03-29 12:36:25 
104000040 2021-03-31 08:46:38 
104000041 2021-03-27 13:48:40 
104000041 2021-03-28 16:35:37 
104000043 2021-03-28 16:44:10 
104000343 2021-03-27 15:33:54 
104000343 2021-03-29 10:30:42 
104000343 2021-03-31 14:09:15 
104000343 2021-03-31 15:04:34 
103025483 2021-03-27 07:39:21 
103025483 2021-03-28 07:34:19 
103025483 2021-03-28 12:13:29 
103025483 2021-03-29 07:37:19 
103025483 2021-03-31 07:36:17 
105000021 2021-03-29 10:59:55 
105000021 2021-03-31 10:58:15 
105000064 2021-03-27 08:27:46 
105000064 2021-03-28 08:26:00 
105000064 2021-03-29 08:24:48 
105000064 2021-03-31 08:23:12 
105000209 2021-03-27 09:08:59 
105000209 2021-03-27 15:01:49 
105000209 2021-03-28 10:25:01 
105000209 2021-03-28 17:03:07 
105000209 2021-03-29 09:55:18 
105000209 2021-03-29 17:33:21 
105000209 2021-03-31 10:58:27 
105000209 2021-03-31 17:01:06 
105000306 2021-03-28 08:29:33 
105000306 2021-03-29 08:49:13 
105000306 2021-03-29 17:01:40 
105000306 2021-03-31 08:38:18 
106000008 2021-03-28 13:38:03 
106000010 2021-03-27 13:45:47 
106000128 2021-03-27 09:09:05 
106000128 2021-03-28 10:25:10 
106000128 2021-03-31 10:58:31 
106000128 2021-03-31 17:01:31 
107000118 2021-03-27 09:09:00 
107000118 2021-03-28 10:25:06 
107000118 2021-03-29 09:55:13 
107000118 2021-03-31 10:58:24 
107000157 2021-03-27 08:29:13 
107000157 2021-03-28 08:26:04 
107000157 2021-03-28 18:46:37 
107000157 2021-03-28 18:48:43 
107000157 2021-03-29 08:24:45 
107000157 2021-03-29 20:43:37 
107000157 2021-03-31 12:16:54 
107000185 2021-03-27 09:09:10 
107000185 2021-03-28 10:25:16 
107000185 2021-03-29 09:55:06 
107000185 2021-03-31 10:58:35 
107000185 2021-03-31 14:08:43 
107000197 2021-03-27 08:13:10 
107000197 2021-03-28 08:10:09 
107000197 2021-03-28 18:49:00 
107000197 2021-03-29 08:16:26 
107000197 2021-03-31 08:12:23 
103025486 2021-03-27 16:33:59 
103025486 2021-03-27 16:48:07 
103025489 2021-03-27 14:49:18 
103025489 2021-03-28 14:52:15 
103025489 2021-03-28 18:27:10 
103025489 2021-03-31 17:39:51 
104000096 2021-03-27 13:29:58 
104000096 2021-03-27 17:21:56 
104000096 2021-03-28 10:02:08 
104000096 2021-03-28 19:38:06 
104000096 2021-03-29 10:27:19 
104000096 2021-03-29 20:37:32 
104000096 2021-03-31 10:31:16 
104000096 2021-03-31 19:03:01 
104000237 2021-03-27 15:15:30 
103025487 2021-03-27 08:47:38 
103025487 2021-03-27 10:18:08 
103025487 2021-03-27 12:48:19 
103025487 2021-03-27 13:34:45 
103025487 2021-03-27 17:41:10 
103025487 2021-03-27 18:02:35 
103025487 2021-03-28 08:44:51 
103025487 2021-03-28 11:10:12 
103025487 2021-03-28 13:33:47 
103025487 2021-03-28 15:51:29 
103025487 2021-03-28 19:00:46 
103025487 2021-03-29 09:08:36 
103025487 2021-03-29 10:53:23 
103025487 2021-03-29 11:09:59 
103025487 2021-03-29 14:10:59 
103025487 2021-03-29 15:10:29 
103025487 2021-03-29 19:25:43 
103025487 2021-03-29 20:40:55 
103025487 2021-03-31 08:57:42 
103025487 2021-03-31 11:55:20 
103025487 2021-03-31 12:14:56 
103025487 2021-03-31 15:45:18 
103025487 2021-03-31 18:02:44 
103025487 2021-03-31 20:38:51 
104000052 2021-03-27 09:10:52 
104000052 2021-03-27 11:30:29 
104000052 2021-03-27 14:29:57 
104000052 2021-03-27 15:20:06 
104000052 2021-03-27 17:36:15 
104000052 2021-03-28 09:09:49 
104000052 2021-03-28 13:07:23 
104000052 2021-03-28 13:55:00 
104000052 2021-03-28 14:10:48 
104000052 2021-03-28 15:24:00 
104000052 2021-03-28 15:26:55 
104000052 2021-03-28 16:41:37 
104000052 2021-03-28 17:03:08 
104000052 2021-03-28 17:43:48 
104000052 2021-03-28 18:25:27 
104000052 2021-03-29 09:29:46 
104000052 2021-03-29 11:05:29 
104000052 2021-03-29 13:00:57 
104000052 2021-03-29 13:43:52 
104000052 2021-03-29 17:41:18 
104000052 2021-03-31 12:28:51 
104000052 2021-03-31 12:52:33 
104000052 2021-03-31 13:48:08 
104000052 2021-03-31 15:24:26 
104000052 2021-03-31 16:04:31 
104000052 2021-03-31 17:19:08 
104000052 2021-03-31 18:00:12 
104000052 2021-03-31 19:33:05 
104000052 2021-03-31 20:05:35 
104000106 2021-03-27 11:56:07 
104000106 2021-03-27 17:44:35 
104000106 2021-03-28 08:55:37 
104000106 2021-03-28 17:57:12 
104000106 2021-03-29 09:04:18 
104000106 2021-03-29 17:46:46 
104000106 2021-03-31 09:16:43 
104000106 2021-03-31 18:35:56 
104000115 2021-03-31 08:23:34 
104000115 2021-03-31 10:40:19 
104000115 2021-03-31 16:00:39 
104000122 2021-03-28 09:40:19 
