UserID    Attendance date     
103030451 2021-03-30 06:56:30 
103030451 2021-03-30 15:54:58 
103029270 2021-03-30 06:48:08 
103029270 2021-03-30 18:44:34 
103000288 2021-03-30 06:54:23 
103000288 2021-03-30 18:30:17 
103000292 2021-03-30 12:49:19 
103000292 2021-03-30 21:51:07 
103000303 2021-03-30 06:54:36 
103000303 2021-03-30 21:46:58 
103004127 2021-03-30 06:55:56 
103004127 2021-03-30 21:37:08 
103006401 2021-03-30 06:54:49 
103006401 2021-03-30 21:48:57 
103007987 2021-03-30 06:52:21 
103007987 2021-03-30 18:38:00 
103008261 2021-03-30 07:01:59 
103008261 2021-03-30 15:56:45 
103008684 2021-03-30 06:35:17 
103008684 2021-03-30 15:56:02 
103015123 2021-03-30 12:58:06 
103015123 2021-03-30 21:52:34 
103016806 2021-03-30 06:52:42 
103016806 2021-03-30 15:53:31 
103017444 2021-03-30 06:57:21 
103017444 2021-03-30 16:04:39 
103019725 2021-03-30 21:32:20 
103020826 2021-03-30 06:55:12 
103020826 2021-03-30 21:57:00 
103021188 2021-03-30 06:54:28 
103021189 2021-03-30 12:52:57 
103021189 2021-03-30 21:52:39 
103022278 2021-03-30 06:48:44 
103022278 2021-03-30 15:56:40 
103022279 2021-03-30 06:52:14 
103022279 2021-03-30 15:53:19 
103026234 2021-03-30 06:51:55 
103026234 2021-03-30 21:44:48 
103026277 2021-03-30 13:01:17 
103026277 2021-03-30 21:52:47 
103026457 2021-03-30 21:51:24 
103026504 2021-03-30 12:56:12 
103026504 2021-03-30 22:09:21 
103026667 2021-03-30 06:12:50 
103026667 2021-03-30 15:52:48 
103027737 2021-03-30 06:19:41 
103027737 2021-03-30 15:56:11 
103028014 2021-03-30 07:02:58 
103028014 2021-03-30 15:53:24 
103028434 2021-03-30 06:51:26 
103028434 2021-03-30 15:56:26 
103028445 2021-03-30 06:53:21 
103029273 2021-03-30 06:52:07 
103029273 2021-03-30 15:56:18 
103029275 2021-03-30 12:56:08 
103029275 2021-03-30 21:53:13 
103029464 2021-03-30 07:01:50 
103030432 2021-03-30 21:58:28 
103030433 2021-03-30 12:59:26 
103030433 2021-03-30 21:53:04 
103030551 2021-03-30 06:58:32 
103030551 2021-03-30 20:53:54 
103030552 2021-03-30 12:46:13 
103030552 2021-03-30 21:57:50 
103030674 2021-03-30 13:03:23 
103030674 2021-03-30 21:57:27 
103030747 2021-03-30 06:57:35 
103030747 2021-03-30 20:49:55 
