UserID    Attendance date     
104000140 2021-07-06 06:42:53 
104000140 2021-07-06 08:34:40 
103000011 2021-07-06 07:51:06 
103000011 2021-07-06 20:01:32 
103000093 2021-07-06 07:22:01 
103000093 2021-07-06 20:00:22 
103000111 2021-07-06 07:57:45 
103000111 2021-07-06 20:01:00 
103000112 2021-07-06 07:35:11 
103000112 2021-07-06 19:59:06 
103000118 2021-07-06 07:55:51 
103000118 2021-07-06 19:59:42 
103000124 2021-07-06 08:00:04 
103000124 2021-07-06 19:59:53 
103000134 2021-07-06 07:40:35 
103000134 2021-07-06 20:00:22 
103000135 2021-07-06 07:59:24 
103000135 2021-07-06 20:00:39 
103000142 2021-07-06 07:55:28 
103000142 2021-07-06 19:59:51 
103000158 2021-07-06 07:59:35 
103000158 2021-07-06 19:59:48 
103000333 2021-07-06 07:40:35 
103000333 2021-07-06 19:44:05 
103000333 2021-07-06 19:49:44 
103000574 2021-07-06 07:48:06 
103000574 2021-07-06 20:02:43 
103000607 2021-07-06 07:32:58 
103000616 2021-07-06 07:48:07 
103000616 2021-07-06 20:03:05 
103000978 2021-07-06 07:33:02 
103000978 2021-07-06 19:47:35 
103001151 2021-07-06 07:36:17 
103001151 2021-07-06 19:45:17 
103001463 2021-07-06 07:55:46 
103001463 2021-07-06 20:07:06 
103001468 2021-07-06 07:19:30 
103001468 2021-07-06 19:55:27 
103001469 2021-07-06 07:42:06 
103001469 2021-07-06 19:55:35 
103001470 2021-07-06 07:59:46 
103001470 2021-07-06 20:01:39 
103001473 2021-07-06 07:59:32 
103001473 2021-07-06 20:02:59 
103001482 2021-07-06 08:00:31 
103001482 2021-07-06 19:57:30 
103001484 2021-07-06 07:43:21 
103001484 2021-07-06 19:45:20 
103001485 2021-07-06 08:00:15 
103001485 2021-07-06 19:57:02 
103001488 2021-07-06 07:28:10 
103001488 2021-07-06 20:08:21 
103001505 2021-07-06 07:45:55 
103001505 2021-07-06 19:53:15 
103001507 2021-07-06 07:32:54 
103001507 2021-07-06 19:58:01 
103001508 2021-07-06 07:48:52 
103001508 2021-07-06 20:02:28 
103001509 2021-07-06 07:15:11 
103001509 2021-07-06 19:55:39 
103002355 2021-07-06 07:38:52 
103002355 2021-07-06 19:46:03 
103002385 2021-07-06 07:43:05 
103002385 2021-07-06 19:45:59 
103002387 2021-07-06 07:37:46 
103002387 2021-07-06 19:47:53 
103002393 2021-07-06 07:41:40 
103002393 2021-07-06 07:41:49 
103002393 2021-07-06 20:01:35 
103002393 2021-07-06 20:01:53 
103002396 2021-07-06 07:42:25 
103002396 2021-07-06 19:45:15 
103002397 2021-07-06 07:43:09 
103002397 2021-07-06 19:45:23 
103002398 2021-07-06 07:43:27 
103002398 2021-07-06 19:45:59 
103002407 2021-07-06 07:39:09 
103002407 2021-07-06 19:45:50 
103002410 2021-07-06 07:46:26 
103002410 2021-07-06 19:46:31 
103002414 2021-07-06 07:39:00 
103002414 2021-07-06 19:47:03 
103002423 2021-07-06 07:27:54 
103002423 2021-07-06 19:47:58 
103002460 2021-07-06 07:33:22 
103002460 2021-07-06 19:46:01 
103002461 2021-07-06 07:40:44 
103002461 2021-07-06 20:02:05 
103002464 2021-07-06 07:40:14 
103002464 2021-07-06 19:45:29 
103002480 2021-07-06 07:26:50 
103002480 2021-07-06 19:48:40 
103002481 2021-07-06 07:36:18 
103002481 2021-07-06 19:46:52 
103002498 2021-07-06 07:45:03 
103002498 2021-07-06 19:44:06 
103002508 2021-07-06 07:41:25 
103002508 2021-07-06 19:47:17 
103002519 2021-07-06 07:26:02 
103002519 2021-07-06 19:47:14 
103002521 2021-07-06 07:55:35 
103002521 2021-07-06 20:00:56 
103002522 2021-07-06 07:53:01 
103002522 2021-07-06 20:04:26 
103003918 2021-07-06 07:49:00 
103003918 2021-07-06 19:59:49 
103003921 2021-07-06 07:32:38 
103003921 2021-07-06 20:03:03 
103003924 2021-07-06 07:52:24 
103003924 2021-07-06 20:01:19 
103003926 2021-07-06 07:35:52 
103003926 2021-07-06 20:02:39 
103003955 2021-07-06 07:42:40 
103003955 2021-07-06 19:42:34 
103003960 2021-07-06 07:58:26 
103003960 2021-07-06 19:57:54 
103003961 2021-07-06 07:39:17 
103003961 2021-07-06 19:47:49 
103003966 2021-07-06 07:29:49 
103003966 2021-07-06 19:43:35 
103003972 2021-07-06 07:38:43 
103003972 2021-07-06 19:45:35 
103003975 2021-07-06 07:34:12 
103003975 2021-07-06 19:47:23 
103003981 2021-07-06 07:46:30 
103003981 2021-07-06 19:59:40 
103003982 2021-07-06 07:50:11 
103003982 2021-07-06 19:54:43 
103003986 2021-07-06 07:48:36 
103003986 2021-07-06 19:48:04 
103003988 2021-07-06 07:51:35 
103003988 2021-07-06 19:41:28 
103003991 2021-07-06 07:15:05 
103003991 2021-07-06 19:48:09 
103003992 2021-07-06 07:29:56 
103003992 2021-07-06 19:56:14 
103003993 2021-07-06 07:42:13 
103003993 2021-07-06 19:43:29 
103003994 2021-07-06 07:34:23 
103003994 2021-07-06 19:47:12 
103003996 2021-07-06 07:39:54 
103003996 2021-07-06 19:47:54 
103003998 2021-07-06 07:48:32 
103003998 2021-07-06 20:01:47 
103003999 2021-07-06 07:42:34 
103003999 2021-07-06 19:42:26 
103004000 2021-07-06 07:30:28 
103004000 2021-07-06 19:46:18 
103004002 2021-07-06 07:14:55 
103004002 2021-07-06 07:15:08 
103004002 2021-07-06 19:49:35 
103004014 2021-07-06 07:46:41 
103004014 2021-07-06 19:55:20 
103004045 2021-07-06 07:13:57 
103004045 2021-07-06 19:45:19 
103004061 2021-07-06 08:01:35 
103004061 2021-07-06 19:59:03 
103004063 2021-07-06 07:21:32 
103004063 2021-07-06 19:59:08 
103004066 2021-07-06 07:36:37 
103004066 2021-07-06 19:51:28 
103004950 2021-07-06 07:32:44 
103004950 2021-07-06 19:46:08 
103004953 2021-07-06 07:24:26 
103004953 2021-07-06 19:48:06 
103004955 2021-07-06 07:30:23 
103004955 2021-07-06 19:46:21 
103004956 2021-07-06 07:24:11 
103004956 2021-07-06 19:47:35 
103005247 2021-07-06 07:57:44 
103005247 2021-07-06 20:02:11 
103005252 2021-07-06 07:40:48 
103005252 2021-07-06 20:02:06 
103005255 2021-07-06 07:58:12 
103005255 2021-07-06 20:02:54 
103005285 2021-07-06 07:22:34 
103005285 2021-07-06 19:46:05 
103005296 2021-07-06 07:33:53 
103005296 2021-07-06 19:45:19 
103005311 2021-07-06 07:36:01 
103005311 2021-07-06 19:45:18 
103006177 2021-07-06 08:03:04 
103006177 2021-07-06 19:59:08 
103006192 2021-07-06 07:42:17 
103006192 2021-07-06 19:46:05 
103006432 2021-07-06 07:38:46 
103006432 2021-07-06 19:47:26 
103006633 2021-07-06 07:39:28 
103006633 2021-07-06 19:58:47 
103006755 2021-07-06 07:39:23 
103006755 2021-07-06 20:00:26 
103007094 2021-07-06 07:36:07 
103007094 2021-07-06 19:46:35 
103007205 2021-07-06 07:28:04 
103007205 2021-07-06 19:47:39 
103007206 2021-07-06 07:48:23 
103007206 2021-07-06 20:00:37 
103007209 2021-07-06 07:53:44 
103007209 2021-07-06 20:02:04 
103007217 2021-07-06 07:33:19 
103007217 2021-07-06 19:47:26 
103007220 2021-07-06 07:28:39 
103007220 2021-07-06 19:59:37 
103007233 2021-07-06 07:52:43 
103007233 2021-07-06 19:59:54 
103007481 2021-07-06 07:41:58 
103007481 2021-07-06 19:47:02 
103007489 2021-07-06 07:34:39 
103007489 2021-07-06 19:46:28 
103007490 2021-07-06 07:34:36 
103007490 2021-07-06 19:46:28 
103007791 2021-07-06 08:00:54 
103007791 2021-07-06 20:00:29 
103007817 2021-07-06 07:57:17 
103007817 2021-07-06 20:00:45 
103007871 2021-07-06 07:14:46 
103007871 2021-07-06 19:59:01 
103007985 2021-07-06 07:09:44 
103007985 2021-07-06 19:46:17 
103008023 2021-07-06 07:17:38 
103008023 2021-07-06 19:45:26 
103008112 2021-07-06 07:59:55 
103008112 2021-07-06 20:00:47 
103008394 2021-07-06 08:00:23 
103008394 2021-07-06 19:59:15 
103008399 2021-07-06 07:54:33 
103008399 2021-07-06 20:00:34 
103008402 2021-07-06 07:42:49 
103008402 2021-07-06 19:59:51 
103008992 2021-07-06 07:22:25 
103008992 2021-07-06 19:46:24 
103008995 2021-07-06 07:26:32 
103008995 2021-07-06 19:48:47 
103009443 2021-07-06 07:55:32 
103009443 2021-07-06 19:58:56 
103009787 2021-07-06 07:42:18 
103009787 2021-07-06 07:42:33 
103009787 2021-07-06 19:45:32 
103010060 2021-07-06 07:27:27 
103010060 2021-07-06 19:45:03 
103010116 2021-07-06 07:36:07 
103010116 2021-07-06 19:47:23 
103010117 2021-07-06 08:00:07 
103010117 2021-07-06 20:00:01 
103010302 2021-07-06 07:45:57 
103010302 2021-07-06 19:58:06 
103010394 2021-07-06 07:43:59 
103010394 2021-07-06 20:00:03 
103010433 2021-07-06 07:40:16 
103010433 2021-07-06 20:01:52 
103010435 2021-07-06 07:58:08 
103010435 2021-07-06 20:00:32 
103010437 2021-07-06 07:36:15 
103010437 2021-07-06 20:00:32 
103010440 2021-07-06 07:06:07 
103010440 2021-07-06 19:46:48 
103010569 2021-07-06 07:32:12 
103010569 2021-07-06 19:46:51 
103010675 2021-07-06 07:29:33 
103010675 2021-07-06 19:46:25 
103010677 2021-07-06 07:35:20 
103010677 2021-07-06 19:45:42 
103010986 2021-07-06 07:21:39 
103010986 2021-07-06 19:59:32 
103010999 2021-07-06 07:26:40 
103010999 2021-07-06 19:47:49 
103011079 2021-07-06 07:50:17 
103011079 2021-07-06 20:02:00 
103011218 2021-07-06 07:34:59 
103011218 2021-07-06 19:47:11 
103011479 2021-07-06 07:48:17 
103011479 2021-07-06 20:01:45 
103011481 2021-07-06 07:56:15 
103011481 2021-07-06 20:00:46 
103011482 2021-07-06 07:38:34 
103011482 2021-07-06 20:00:57 
103011572 2021-07-06 07:58:03 
103011572 2021-07-06 20:01:15 
103011700 2021-07-06 07:40:10 
103011700 2021-07-06 19:47:00 
103012241 2021-07-06 07:12:43 
103012241 2021-07-06 19:48:01 
103012244 2021-07-06 07:14:45 
103012244 2021-07-06 19:45:22 
103012253 2021-07-06 07:51:53 
103012253 2021-07-06 20:04:24 
103012255 2021-07-06 07:57:41 
103012255 2021-07-06 20:00:12 
103012439 2021-07-06 07:42:35 
103012439 2021-07-06 19:48:55 
103012582 2021-07-06 07:41:16 
103012582 2021-07-06 19:55:45 
103012583 2021-07-06 07:15:16 
103012583 2021-07-06 19:45:35 
103012683 2021-07-06 07:58:22 
103012683 2021-07-06 19:58:23 
103012702 2021-07-06 07:44:59 
103012702 2021-07-06 19:46:21 
103012705 2021-07-06 07:38:13 
103012705 2021-07-06 19:48:02 
103012709 2021-07-06 08:11:38 
103012709 2021-07-06 19:48:51 
103012768 2021-07-06 07:45:39 
103012768 2021-07-06 19:47:04 
103013208 2021-07-06 07:40:26 
103013208 2021-07-06 19:47:58 
103013223 2021-07-06 07:40:30 
103013223 2021-07-06 19:46:48 
103013244 2021-07-06 07:25:42 
103013244 2021-07-06 19:48:14 
103014219 2021-07-06 07:42:55 
103014219 2021-07-06 19:46:21 
103014222 2021-07-06 08:00:38 
103014222 2021-07-06 20:00:53 
103014387 2021-07-06 07:43:54 
103014387 2021-07-06 19:47:04 
103014501 2021-07-06 07:56:00 
103014501 2021-07-06 20:00:35 
103014748 2021-07-06 07:49:37 
103014748 2021-07-06 19:45:36 
103014818 2021-07-06 07:33:36 
103014818 2021-07-06 19:47:22 
103014827 2021-07-06 07:43:46 
103014827 2021-07-06 19:47:30 
103014829 2021-07-06 07:46:44 
103014829 2021-07-06 19:48:00 
103014943 2021-07-06 07:44:58 
103014943 2021-07-06 20:01:16 
103015155 2021-07-06 07:31:36 
103015155 2021-07-06 19:46:12 
103015261 2021-07-06 07:51:29 
103015261 2021-07-06 20:00:47 
103015302 2021-07-06 07:21:25 
103015302 2021-07-06 19:44:51 
103015326 2021-07-06 07:53:14 
103015326 2021-07-06 20:01:24 
103015329 2021-07-06 07:46:50 
103015329 2021-07-06 19:48:37 
103015572 2021-07-06 07:42:09 
103015572 2021-07-06 19:45:32 
103015580 2021-07-06 07:36:13 
103015580 2021-07-06 19:47:19 
103015840 2021-07-06 07:43:40 
103015840 2021-07-06 19:45:33 
103016523 2021-07-06 07:53:57 
103016523 2021-07-06 20:03:08 
103016585 2021-07-06 07:48:44 
103016585 2021-07-06 20:02:59 
103016900 2021-07-06 07:37:55 
103016900 2021-07-06 19:45:35 
103016908 2021-07-06 07:38:54 
