101002738,  04,   01042021,   0745
101002738,  03,   01042021,   0746
103025489,  03,   01042021,   0746
101002738,  05,   01042021,   0748
106000013,  03,   01042021,   0749
104000088,  03,   01042021,   0808
000000000,  03,   01042021,   0808
101001320,  04,   01042021,   0811
103025488,  03,   01042021,   0814
101001320,  01,   01042021,   0814
000000000,  02,   01042021,   0816
106000013,  04,   01042021,   0835
106000013,  01,   01042021,   0838
104000338,  03,   01042021,   0849
104000285,  01,   01042021,   0849
104000041,  01,   01042021,   0849
110004004,  01,   01042021,   0849
104000338,  05,   01042021,   0849
000000000,  01,   01042021,   0850
104000043,  01,   01042021,   0853
000000000,  01,   01042021,   0857
000000000,  01,   01042021,   0905
000000000,  01,   01042021,   0906
104000111,  01,   01042021,   0914
104000099,  03,   01042021,   0914
104000358,  01,   01042021,   0914
104000098,  03,   01042021,   0914
104000274,  03,   01042021,   0924
104000285,  01,   01042021,   0924
104000004,  03,   01042021,   0926
104000009,  03,   01042021,   0926
104000011,  03,   01042021,   0926
104000272,  03,   01042021,   0926
104000343,  01,   01042021,   0926
104000277,  03,   01042021,   0926
110001870,  01,   01042021,   0927
000000000,  03,   01042021,   0927
000000000,  03,   01042021,   0927
104000239,  03,   01042021,   0929
104000008,  03,   01042021,   0930
104000047,  01,   01042021,   0931
106000013,  04,   01042021,   0931
104000270,  03,   01042021,   0931
104000360,  01,   01042021,   0931
104000046,  01,   01042021,   0931
104000112,  01,   01042021,   0931
106000013,  01,   01042021,   0932
104000006,  03,   01042021,   0933
000000000,  03,   01042021,   0933
000000000,  01,   01042021,   0933
104000467,  03,   01042021,   0935
000000000,  01,   01042021,   0936
110001868,  03,   01042021,   0937
104000273,  03,   01042021,   0939
104000041,  01,   01042021,   0943
104000046,  01,   01042021,   0944
104000052,  01,   01042021,   0945
101001321,  01,   01042021,   0947
000000000,  01,   01042021,   0950
104000041,  01,   01042021,   0953
104000285,  01,   01042021,   0953
101001321,  01,   01042021,   0955
000000000,  02,   01042021,   0955
101001320,  01,   01042021,   0956
104000052,  01,   01042021,   1009
000000000,  01,   01042021,   1010
000000000,  01,   01042021,   1010
106000013,  04,   01042021,   1012
106000013,  02,   01042021,   1013
104000285,  01,   01042021,   1014
000000000,  01,   01042021,   1015
000000000,  01,   01042021,   1015
104000285,  01,   01042021,   1022
106000013,  02,   01042021,   1022
106000013,  02,   01042021,   1022
106000013,  04,   01042021,   1022
000000000,  01,   01042021,   1025
104000297,  03,   01042021,   1029
104000467,  03,   01042021,   1031
104000047,  01,   01042021,   1040
104000042,  01,   01042021,   1047
106000013,  04,   01042021,   1048
000000000,  01,   01042021,   1050
000000000,  01,   01042021,   1050
104000006,  04,   01042021,   1051
104000047,  01,   01042021,   1052
104000285,  01,   01042021,   1052
110003994,  01,   01042021,   1052
104000467,  03,   01042021,   1052
104000465,  03,   01042021,   1052
106000013,  01,   01042021,   1053
106000013,  01,   01042021,   1053
107000197,  04,   01042021,   1053
107000197,  02,   01042021,   1053
104000006,  04,   01042021,   1058
000000000,  01,   01042021,   1059
101001321,  04,   01042021,   1103
104000043,  01,   01042021,   1104
101001321,  01,   01042021,   1106
104000043,  01,   01042021,   1106
101001320,  01,   01042021,   1116
000000000,  01,   01042021,   1125
106000013,  04,   01042021,   1126
106000013,  01,   01042021,   1127
104000041,  01,   01042021,   1131
000000000,  01,   01042021,   1134
104000041,  01,   01042021,   1136
000000000,  01,   01042021,   1141
106000128,  02,   01042021,   1153
106000128,  02,   01042021,   1154
000000000,  02,   01042021,   1202
104000112,  01,   01042021,   1211
106000128,  02,   01042021,   1212
104000043,  01,   01042021,   1212
106000128,  02,   01042021,   1214
000001809,  04,   01042021,   1214
101002738,  04,   01042021,   1216
000001809,  01,   01042021,   1217
104000043,  04,   01042021,   1217
101002738,  01,   01042021,   1219
104000043,  01,   01042021,   1220
104000500,  01,   01042021,   1221
000001809,  04,   01042021,   1222
000001809,  01,   01042021,   1223
101002738,  04,   01042021,   1226
000000000,  01,   01042021,   1227
110001870,  01,   01042021,   1242
104000047,  01,   01042021,   1245
101001320,  01,   01042021,   1255
000000000,  01,   01042021,   1256
104000042,  01,   01042021,   1301
104000042,  01,   01042021,   1301
000000000,  01,   01042021,   1301
105000082,  04,   01042021,   1301
105000082,  02,   01042021,   1302
000001801,  01,   01042021,   1313
000001801,  01,   01042021,   1314
104000006,  04,   01042021,   1315
104000343,  01,   01042021,   1316
104000006,  04,   01042021,   1320
000000000,  01,   01042021,   1327
101001321,  01,   01042021,   1328
000001809,  04,   01042021,   1332
000000000,  01,   01042021,   1334
000000000,  01,   01042021,   1334
101001321,  01,   01042021,   1335
000000000,  01,   01042021,   1335
000001809,  01,   01042021,   1336
104000467,  03,   01042021,   1342
104000042,  01,   01042021,   1345
000000000,  01,   01042021,   1348
101001321,  01,   01042021,   1352
101001321,  01,   01042021,   1355
106000013,  04,   01042021,   1400
105000082,  04,   01042021,   1401
105000082,  02,   01042021,   1402
105000082,  05,   01042021,   1402
106000013,  01,   01042021,   1403
104000043,  01,   01042021,   1409
000000000,  01,   01042021,   1410
104000042,  01,   01042021,   1410
000001801,  04,   01042021,   1414
000001801,  01,   01042021,   1415
104000343,  01,   01042021,   1416
104000343,  01,   01042021,   1417
000001809,  04,   01042021,   1421
000001809,  01,   01042021,   1423
000001809,  04,   01042021,   1423
000001809,  01,   01042021,   1426
000001809,  04,   01042021,   1429
000001809,  01,   01042021,   1430
101001320,  01,   01042021,   1433
000000000,  01,   01042021,   1442
104000338,  03,   01042021,   1443
110003994,  01,   01042021,   1444
000000000,  02,   01042021,   1446
000000000,  02,   01042021,   1447
000000000,  02,   01042021,   1447
000000000,  02,   01042021,   1447
000000000,  02,   01042021,   1447
000000000,  02,   01042021,   1447
000000000,  02,   01042021,   1447
000000000,  02,   01042021,   1447
000000000,  02,   01042021,   1447
110003994,  01,   01042021,   1450
104000112,  01,   01042021,   1455
104000467,  03,   01042021,   1456
000000000,  01,   01042021,   1501
101001321,  04,   01042021,   1503
101001321,  04,   01042021,   1503
106000013,  01,   01042021,   1504
101001321,  01,   01042021,   1506
104000006,  04,   01042021,   1510
110003994,  01,   01042021,   1511
107000197,  04,   01042021,   1511
110004004,  01,   01042021,   1511
107000197,  02,   01042021,   1512
104000006,  04,   01042021,   1522
110004004,  01,   01042021,   1523
104000006,  04,   01042021,   1526
104000360,  01,   01042021,   1527
106000013,  04,   01042021,   1530
104000343,  01,   01042021,   1530
106000128,  02,   01042021,   1531
106000128,  02,   01042021,   1533
101002737,  02,   01042021,   1533
101002737,  02,   01042021,   1533
110001870,  01,   01042021,   1534
104000237,  04,   01042021,   1534
101001320,  01,   01042021,   1537
104000360,  01,   01042021,   1540
110003994,  01,   01042021,   1540
104000237,  04,   01042021,   1546
000000000,  01,   01042021,   1546
106000013,  04,   01042021,   1547
104000358,  01,   01042021,   1547
106000013,  01,   01042021,   1549
101001321,  01,   01042021,   1550
104000358,  01,   01042021,   1552
101002738,  04,   01042021,   1553
000000000,  01,   01042021,   1554
104000358,  01,   01042021,   1554
106000013,  01,   01042021,   1555
101002738,  01,   01042021,   1556
101002738,  04,   01042021,   1600
101002738,  01,   01042021,   1600
101001321,  01,   01042021,   1601
103025488,  03,   01042021,   1601
106000013,  03,   01042021,   1606
104000338,  03,   01042021,   1609
000000000,  01,   01042021,   1610
101001321,  01,   01042021,   1615
104000358,  01,   01042021,   1617
103025489,  01,   01042021,   1618
000000000,  01,   01042021,   1619
101002737,  04,   01042021,   1632
101002737,  02,   01042021,   1632
104000043,  01,   01042021,   1635
101002737,  04,   01042021,   1637
101002737,  02,   01042021,   1638
104000500,  01,   01042021,   1643
101002738,  04,   01042021,   1659
101002738,  04,   01042021,   1659
104000006,  04,   01042021,   1701
101002738,  01,   01042021,   1702
101002738,  04,   01042021,   1702
000000000,  01,   01042021,   1703
101001321,  01,   01042021,   1703
101002738,  01,   01042021,   1703
107000197,  04,   01042021,   1705
107000197,  02,   01042021,   1705
101001321,  04,   01042021,   1708
101001320,  01,   01042021,   1709
101001321,  01,   01042021,   1711
000000000,  01,   01042021,   1716
000000000,  01,   01042021,   1720
107000157,  04,   01042021,   1721
107000157,  02,   01042021,   1721
107000157,  04,   01042021,   1724
101001320,  04,   01042021,   1728
107000157,  04,   01042021,   1729
107000157,  02,   01042021,   1730
101001320,  01,   01042021,   1730
000000000,  02,   01042021,   1735
000000000,  01,   01042021,   1737
104000274,  03,   01042021,   1743
104000043,  01,   01042021,   1754
104000338,  03,   01042021,   1802
110001868,  03,   01042021,   1804
104000272,  03,   01042021,   1806
104000011,  03,   01042021,   1806
104000273,  03,   01042021,   1807
104000004,  03,   01042021,   1808
104000009,  03,   01042021,   1808
103025489,  03,   01042021,   1809
104000277,  03,   01042021,   1809
103025488,  03,   01042021,   1812
104000343,  01,   01042021,   1815
104000041,  01,   01042021,   1820
104000467,  03,   01042021,   1822
104000041,  01,   01042021,   1822
104000239,  03,   01042021,   1831
104000008,  03,   01042021,   1832
000000000,  03,   01042021,   1832
104000237,  03,   01042021,   1834
104000099,  03,   01042021,   1834
104000098,  03,   01042021,   1834
104000237,  03,   01042021,   1834
104000111,  01,   01042021,   1835
104000358,  01,   01042021,   1835
101002738,  04,   01042021,   1837
101002738,  04,   01042021,   1837
104000270,  03,   01042021,   1837
104000285,  01,   01042021,   1838
110004004,  01,   01042021,   1838
104000041,  01,   01042021,   1838
104000046,  01,   01042021,   1839
110003994,  01,   01042021,   1839
000000000,  01,   01042021,   1839
104000360,  01,   01042021,   1840
101002738,  01,   01042021,   1840
104000112,  01,   01042021,   1840
101002738,  01,   01042021,   1841
101002738,  01,   01042021,   1843
101002738,  04,   01042021,   1843
104000297,  03,   01042021,   1850
104000465,  03,   01042021,   1941
104000088,  03,   01042021,   1945
000000000,  03,   01042021,   1955
000000000,  03,   01042021,   1955
104000095,  03,   01042021,   2010
101002738,  04,   01042021,   2012
101002738,  03,   01042021,   2027
000000000,  03,   02042021,   0137
000000000,  03,   02042021,   0138
000000000,  05,   02042021,   0902
000000000,  05,   02042021,   1336
000000000,  05,   02042021,   1408
000000000,  05,   02042021,   1414
000000000,  05,   02042021,   1416
000000000,  05,   02042021,   1419
000000000,  05,   02042021,   1427
000000000,  05,   02042021,   1429
000000000,  05,   02042021,   1518
000000000,  05,   02042021,   1542
000000000,  05,   02042021,   1548
000000000,  05,   02042021,   1549
000000000,  05,   02042021,   1552
101002738,  04,   03042021,   0742
101002738,  03,   03042021,   0743
103025489,  03,   03042021,   0743
101002738,  05,   03042021,   0746
106000013,  03,   03042021,   0747
103024303,  03,   03042021,   0759
000000000,  03,   03042021,   0759
103024303,  04,   03042021,   0759
000000000,  03,   03042021,   0800
103024303,  01,   03042021,   0802
000000000,  01,   03042021,   0805
103025488,  03,   03042021,   0819
000000000,  02,   03042021,   0819
107000157,  02,   03042021,   0825
104000088,  03,   03042021,   0830
106000013,  04,   03042021,   0838
104000047,  01,   03042021,   0841
104000048,  01,   03042021,   0841
104000112,  01,   03042021,   0841
104000046,  01,   03042021,   0841
104000360,  01,   03042021,   0841
106000013,  01,   03042021,   0841
000000000,  01,   03042021,   0855
103024303,  01,   03042021,   0901
000000000,  01,   03042021,   0902
104000349,  01,   03042021,   0906
104000222,  01,   03042021,   0907
104000274,  03,   03042021,   0914
104000274,  05,   03042021,   0915
101001320,  01,   03042021,   0916
104000099,  03,   03042021,   0922
104000358,  01,   03042021,   0922
104000111,  01,   03042021,   0922
107000231,  03,   03042021,   0922
107000231,  03,   03042021,   0923
000000000,  01,   03042021,   0923
110001870,  01,   03042021,   0924
104000343,  01,   03042021,   0926
104000273,  03,   03042021,   0927
000000000,  03,   03042021,   0927
110001868,  03,   03042021,   0927
106000013,  04,   03042021,   0927
106000013,  01,   03042021,   0928
000000000,  03,   03042021,   0931
000000000,  03,   03042021,   0933
000000000,  03,   03042021,   0934
104000285,  01,   03042021,   0936
110004004,  01,   03042021,   0936
104000041,  01,   03042021,   0936
000000000,  03,   03042021,   0938
000000000,  03,   03042021,   0938
000000000,  03,   03042021,   0940
104000043,  01,   03042021,   0940
000000000,  03,   03042021,   0940
000000000,  03,   03042021,   0940
104000011,  03,   03042021,   0942
104000005,  03,   03042021,   0942
104000009,  03,   03042021,   0942
104000239,  03,   03042021,   0942
104000008,  03,   03042021,   0942
000000000,  03,   03042021,   0943
000000000,  03,   03042021,   0943
000000000,  03,   03042021,   0944
000000000,  03,   03042021,   0944
000000000,  03,   03042021,   0944
103024303,  01,   03042021,   0944
104000272,  03,   03042021,   0944
104000277,  03,   03042021,   0944
104000006,  03,   03042021,   0948
104000467,  03,   03042021,   0948
000000000,  02,   03042021,   0949
000000000,  02,   03042021,   0949
107000197,  02,   03042021,   0956
000000000,  02,   03042021,   0957
107000231,  03,   03042021,   1003
101002738,  04,   03042021,   1006
101002738,  01,   03042021,   1009
106000013,  04,   03042021,   1011
000000000,  03,   03042021,   1011
000000000,  01,   03042021,   1011
000000000,  03,   03042021,   1012
000000000,  03,   03042021,   1012
000000000,  03,   03042021,   1012
000000000,  03,   03042021,   1012
104000043,  01,   03042021,   1012
000000000,  03,   03042021,   1013
106000013,  02,   03042021,   1013
104000343,  01,   03042021,   1014
104000043,  01,   03042021,   1017
101002738,  04,   03042021,   1017
000000000,  03,   03042021,   1018
000000000,  03,   03042021,   1018
000000000,  03,   03042021,   1018
000000000,  03,   03042021,   1018
000000000,  03,   03042021,   1018
000000000,  03,   03042021,   1018
000000000,  03,   03042021,   1018
000000000,  03,   03042021,   1018
101002738,  01,   03042021,   1018
106000013,  02,   03042021,   1020
106000013,  04,   03042021,   1020
000000000,  03,   03042021,   1028
000000000,  01,   03042021,   1031
103024303,  01,   03042021,   1031
000000000,  03,   03042021,   1032
000000000,  03,   03042021,   1044
000000000,  03,   03042021,   1045
000000000,  03,   03042021,   1046
104000467,  03,   03042021,   1047
000000000,  03,   03042021,   1047
000000000,  03,   03042021,   1047
000000000,  03,   03042021,   1048
000000000,  03,   03042021,   1052
104000270,  03,   03042021,   1059
000000000,  03,   03042021,   1102
000000000,  03,   03042021,   1102
000000000,  01,   03042021,   1102
000000000,  03,   03042021,   1102
107000231,  04,   03042021,   1103
104000467,  03,   03042021,   1104
000001802,  01,   03042021,   1104
000000000,  02,   03042021,   1107
106000013,  04,   03042021,   1107
000000000,  02,   03042021,   1108
106000013,  01,   03042021,   1110
000000000,  03,   03042021,   1113
000000000,  03,   03042021,   1113
000000000,  03,   03042021,   1113
000000000,  03,   03042021,   1113
000000000,  03,   03042021,   1113
000000000,  03,   03042021,   1113
000000000,  03,   03042021,   1113
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
104000222,  01,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1114
000000000,  03,   03042021,   1115
000000000,  03,   03042021,   1115
000000000,  03,   03042021,   1115
000000000,  03,   03042021,   1116
104000006,  04,   03042021,   1116
000000000,  03,   03042021,   1116
000000000,  03,   03042021,   1117
000000000,  03,   03042021,   1117
000000000,  03,   03042021,   1117
000000000,  03,   03042021,   1117
000000000,  03,   03042021,   1118
000000000,  03,   03042021,   1118
000000000,  03,   03042021,   1118
000000000,  03,   03042021,   1119
000000000,  03,   03042021,   1119
107000231,  04,   03042021,   1119
104000297,  03,   03042021,   1120
106000013,  04,   03042021,   1122
106000013,  01,   03042021,   1122
104000006,  04,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1123
000001802,  04,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1123
000000000,  03,   03042021,   1124
000000000,  03,   03042021,   1124
000000000,  03,   03042021,   1124
000000000,  03,   03042021,   1124
000000000,  01,   03042021,   1124
000000000,  03,   03042021,   1124
000000000,  03,   03042021,   1124
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1125
000000000,  03,   03042021,   1126
000000000,  03,   03042021,   1126
000000000,  03,   03042021,   1127
000000000,  03,   03042021,   1127
000000000,  03,   03042021,   1127
000000000,  03,   03042021,   1127
107000197,  04,   03042021,   1128
000000000,  03,   03042021,   1128
107000197,  02,   03042021,   1128
000000000,  03,   03042021,   1128
105000021,  02,   03042021,   1128
000001801,  01,   03042021,   1129
000000000,  01,   03042021,   1130
000000000,  01,   03042021,   1130
000000000,  03,   03042021,   1132
000000000,  03,   03042021,   1132
000000000,  03,   03042021,   1132
000000000,  03,   03042021,   1132
000000000,  03,   03042021,   1132
105000021,  02,   03042021,   1133
000000000,  03,   03042021,   1134
000000000,  03,   03042021,   1134
000000000,  03,   03042021,   1134
000000000,  03,   03042021,   1135
000000000,  03,   03042021,   1135
104000467,  04,   03042021,   1135
000000000,  03,   03042021,   1135
000000000,  01,   03042021,   1135
000000000,  03,   03042021,   1136
104000467,  02,   03042021,   1138
000000000,  03,   03042021,   1140
000000000,  03,   03042021,   1140
000000000,  03,   03042021,   1140
000000000,  03,   03042021,   1140
000000000,  03,   03042021,   1141
000000000,  03,   03042021,   1142
000000000,  03,   03042021,   1143
000001809,  01,   03042021,   1144
110001870,  01,   03042021,   1144
104000343,  01,   03042021,   1147
104000343,  01,   03042021,   1152
104000047,  01,   03042021,   1153
000000000,  02,   03042021,   1153
104000358,  01,   03042021,   1156
000000000,  03,   03042021,   1157
000000000,  01,   03042021,   1157
000000000,  03,   03042021,   1158
000000000,  03,   03042021,   1158
000000000,  03,   03042021,   1158
104000047,  01,   03042021,   1158
000000000,  03,   03042021,   1159
000000000,  01,   03042021,   1159
000000000,  03,   03042021,   1201
000000000,  01,   03042021,   1202
000001809,  01,   03042021,   1203
000000000,  01,   03042021,   1205
104000004,  05,   03042021,   1205
110001870,  01,   03042021,   1206
110001870,  01,   03042021,   1206
000000000,  03,   03042021,   1207
000000000,  03,   03042021,   1208
000000000,  01,   03042021,   1208
101002737,  04,   03042021,   1209
101002737,  02,   03042021,   1209
000001809,  04,   03042021,   1210
000001809,  01,   03042021,   1210
104000349,  01,   03042021,   1213
000000000,  03,   03042021,   1220
000001809,  04,   03042021,   1220
000000000,  02,   03042021,   1221
000001809,  04,   03042021,   1222
000001809,  01,   03042021,   1223
110004004,  01,   03042021,   1223
101002737,  04,   03042021,   1223
000001809,  01,   03042021,   1224
000001809,  04,   03042021,   1224
101002737,  02,   03042021,   1225
101001320,  01,   03042021,   1226
000001809,  01,   03042021,   1227
107000197,  04,   03042021,   1228
107000197,  02,   03042021,   1228
104000098,  03,   03042021,   1229
104000467,  02,   03042021,   1232
104000467,  04,   03042021,   1234
110004004,  01,   03042021,   1236
000001801,  04,   03042021,   1236
000001801,  01,   03042021,   1237
000000000,  03,   03042021,   1239
000000000,  03,   03042021,   1239
000000000,  03,   03042021,   1239
000000000,  03,   03042021,   1239
000000000,  03,   03042021,   1241
000000000,  03,   03042021,   1242
104000043,  01,   03042021,   1242
101002738,  04,   03042021,   1246
000000000,  03,   03042021,   1247
101002738,  02,   03042021,   1248
104000043,  01,   03042021,   1250
000000000,  03,   03042021,   1251
