UserID    Attendance date     
103030451 2021-05-01 21:28:39 
103029270 2021-05-01 06:48:58 
103029270 2021-05-01 18:58:12 
103000303 2021-05-01 12:45:01 
103000303 2021-05-01 22:00:03 
103000335 2021-05-01 06:56:19 
103000335 2021-05-01 18:58:03 
103004127 2021-05-01 06:56:01 
103004127 2021-05-01 12:45:36 
103004127 2021-05-01 21:56:01 
103006401 2021-05-01 07:00:30 
103006401 2021-05-01 13:01:55 
103006401 2021-05-01 22:00:40 
103008261 2021-05-01 21:55:57 
103008436 2021-05-01 06:03:12 
103008436 2021-05-01 14:58:34 
103008684 2021-05-01 21:45:32 
103015103 2021-05-01 05:56:00 
103015103 2021-05-01 14:57:41 
103015123 2021-05-01 05:55:54 
103015123 2021-05-01 14:57:35 
103016806 2021-05-01 05:55:41 
103016806 2021-05-01 15:05:47 
103017444 2021-05-01 21:58:28 
103019725 2021-05-01 05:57:41 
103019725 2021-05-01 14:58:11 
103019992 2021-05-01 05:55:48 
103019992 2021-05-01 15:06:48 
103020826 2021-05-01 12:51:22 
103020826 2021-05-01 21:54:49 
103021188 2021-05-01 07:00:26 
103021188 2021-05-01 12:45:23 
103021188 2021-05-01 22:00:10 
103021189 2021-05-01 05:57:07 
103021189 2021-05-01 14:57:47 
103022276 2021-05-01 06:54:06 
103022276 2021-05-01 13:02:30 
103022276 2021-05-01 21:52:33 
103022278 2021-05-01 21:29:05 
103022279 2021-05-01 05:56:13 
103022279 2021-05-01 14:57:56 
103026234 2021-05-01 06:54:35 
103026234 2021-05-01 06:56:10 
103026234 2021-05-01 12:41:50 
103026234 2021-05-01 21:52:22 
103026277 2021-05-01 12:53:04 
103026277 2021-05-01 21:55:46 
103026457 2021-05-01 12:16:30 
103026457 2021-05-01 21:57:27 
103026504 2021-05-01 06:03:58 
103026504 2021-05-01 14:56:35 
103026667 2021-05-01 05:56:25 
103026667 2021-05-01 14:56:29 
103027737 2021-05-01 21:54:32 
103028014 2021-05-01 06:05:27 
103028014 2021-05-01 15:04:50 
103028434 2021-05-01 21:56:13 
103028445 2021-05-01 06:54:12 
103028445 2021-05-01 12:52:12 
103028445 2021-05-01 21:52:38 
103028446 2021-05-01 05:55:31 
103028446 2021-05-01 14:56:24 
103028532 2021-05-01 09:01:41 
103028532 2021-05-01 19:51:30 
103029412 2021-05-01 21:29:32 
103030432 2021-05-01 12:53:08 
103030432 2021-05-01 21:55:40 
103030433 2021-05-01 12:53:17 
103030433 2021-05-01 21:55:31 
103030551 2021-05-01 06:54:17 
103030551 2021-05-01 12:24:12 
103030551 2021-05-01 22:06:36 
103030674 2021-05-01 05:57:50 
103030674 2021-05-01 14:59:10 
103030747 2021-05-01 08:56:09 
103030747 2021-05-01 20:41:33 
